IDEPT,ISDEPT,ICLAS,ISCLAS,ISTORE,RANK,STORE,IMFGR,MFC,INUMBR,IDESCR,ISTYPE,iPhone,EOL,ICUCST,IBHAND,IBPOOQ,IBTOOQ,DC,AVAILABLE,Sugg,To Order,AVLST3WKSL,AVLST8WKSL,IBWKCR,IBWK01,IBWK02,IBWK03,IBWK04,IBWK05,IBWK06,IBWK07,IBWK08,IVNDP#,IRLSDT
7,74,740,103,5490,B,Taunton ,801,Cesium,1393399,BB 9900 SKIN BLACK,1,,,6.59,0,0,0,3,0,1,2,0.3,0.1,1,1,0,0,0,0,0,0,0,ACC38873101,110802
7,74,740,103,5750,A,Brentwood Mall,801,Cesium,1393399,BB 9900 SKIN BLACK,1,,,6.59,0,0,0,3,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ACC38873101,110802
7,74,740,103,346,B,Beaches,801,Cesium,1393401,BB 9900 SKIN CLEAR,1,,,6.59,0,0,0,5,0,3,3,0.7,0.3,0,1,1,0,0,0,0,0,0,ACC38873102,110802
7,74,740,103,353,A,Dixie,801,Cesium,1393401,BB 9900 SKIN CLEAR,1,,,6.59,0,0,0,5,0,3,3,0.7,0.4,0,2,0,0,0,1,0,0,0,ACC38873102,110802
7,74,740,103,5404,TEST,Cambridge Centre,801,Cesium,1393401,BB 9900 SKIN CLEAR,1,,,6.59,1,0,0,5,1,2,2,0.7,0.3,0,1,0,1,0,0,0,0,0,ACC38873102,110802
7,74,740,103,5410,A,Markville Shopping Centre,801,Cesium,1393401,BB 9900 SKIN CLEAR,1,,,6.59,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ACC38873102,110802
7,74,740,103,5419,TEST,Conestoga Mall,801,Cesium,1393401,BB 9900 SKIN CLEAR,1,,,6.59,2,0,0,5,2,1,2,0.7,0.4,0,1,0,1,0,0,0,1,0,ACC38873102,110802
7,74,740,103,5436,A,Bloor West,801,Cesium,1393401,BB 9900 SKIN CLEAR,1,,,6.59,2,0,0,5,2,1,2,0.7,0.5,0,1,0,1,0,2,0,0,0,ACC38873102,110802
7,74,740,103,5461,A,St Laurent Shopping Centre,801,Cesium,1393401,BB 9900 SKIN CLEAR,1,,,6.59,2,0,0,5,2,1,2,0.7,0.4,1,1,1,0,0,0,0,0,1,ACC38873102,110802
7,74,740,103,5614,B,North Hill Centre,801,Cesium,1393401,BB 9900 SKIN CLEAR,1,,,6.59,2,0,0,5,2,1,2,0.7,0.3,0,1,0,1,0,0,0,0,0,ACC38873102,110802
7,74,740,112,5404,TEST,Cambridge Centre,610,Cesium,1393653,BB 9360 ANTI-GLARE FILM SET,1,,,9.99,1,0,0,3,1,2,2,0.7,0.4,0,1,0,1,0,1,0,0,0,TRU956,110819
7,74,740,112,5413,A,Oakville Place,610,Cesium,1393653,BB 9360 ANTI-GLARE FILM SET,1,,,9.99,0,0,0,3,0,1,2,0.3,0.3,1,0,1,0,0,0,0,1,0,TRU956,110819
7,74,740,112,5613,A,Southcentre Mall ,610,Cesium,1393653,BB 9360 ANTI-GLARE FILM SET,1,,,9.99,0,0,0,3,0,1,2,0.3,0.3,0,1,0,0,1,0,0,0,0,TRU956,110819
7,74,740,102,5416,A,Eastgate Square,801,Cesium,1393655,BB 9360 BATTERY E-M1,1,,,24.16,0,0,0,4,0,1,2,0.3,0.1,1,0,1,0,0,0,0,0,0,ACC39508101,110819
7,74,740,102,5475,A,Stouffville,801,Cesium,1393655,BB 9360 BATTERY E-M1,1,,,24.16,0,0,0,4,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ACC39508101,110819
7,74,740,102,5611,TEST,Sunridge Mall,801,Cesium,1393655,BB 9360 BATTERY E-M1,1,,,24.16,0,2,0,4,2,1,2,0.7,0.3,0,1,1,0,0,0,0,0,0,ACC39508101,110819
7,74,740,102,5615,B,Deerfoot Mall,801,Cesium,1393655,BB 9360 BATTERY E-M1,1,,,24.16,1,0,0,4,1,2,2,0.7,0.3,0,1,0,1,0,0,0,0,0,ACC39508101,110819
7,74,740,103,425,A,Ajax,801,Cesium,1393657,BB 9360 LEATHER HOLSTER BLACK,1,,,9.49,0,0,0,0,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ACC39401101,110819
7,74,740,103,449,A,Clarington,801,Cesium,1393657,BB 9360 LEATHER HOLSTER BLACK,1,,,9.49,1,0,0,0,1,2,2,0.7,0.3,0,1,0,1,0,0,0,0,0,ACC39401101,110819
7,74,740,103,531,B,Pembina,620,Affinity,1393663,BB 9360 OTTERBOX COMMUTER,1,,,21.73,0,0,0,3,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,OBCM4930BK,110819
7,74,740,103,714,B,Arbutus,801,Cesium,1393667,BB 9360 SKIN BLACK,1,,,6.59,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ACC39408102,110819
7,74,740,103,5613,A,Southcentre Mall ,801,Cesium,1393667,BB 9360 SKIN BLACK,1,,,6.59,0,0,0,5,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ACC39408102,110819
7,74,740,103,5373,A,Bowmanville,801,Cesium,1393668,BB 9360 SKIN BLUE,1,,,6.59,1,0,0,2,1,2,2,0.7,0.3,0,1,0,1,0,0,0,0,0,ACC39408104,110819
7,74,740,103,5416,A,Eastgate Square,801,Cesium,1393670,BB 9360 SKIN CLEAR,1,,,6.59,0,0,0,2,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ACC39408103,110819
7,74,740,103,467,B,Stratford,801,Cesium,1393674,BB 9360 SKIN PURPLE,1,,,6.59,0,0,0,1,0,3,3,0.7,0.4,0,2,0,0,0,0,1,0,0,ACC39408108,110819
7,74,740,103,5409,A,Fairview Park Mall,801,Cesium,1393674,BB 9360 SKIN PURPLE,1,,,6.59,2,0,0,1,2,1,2,0.7,0.6,0,1,0,1,0,2,0,0,1,ACC39408108,110819
7,74,740,103,5612,TEST,Chinook Centre,801,Cesium,1393674,BB 9360 SKIN PURPLE,1,,,6.59,0,0,0,1,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ACC39408108,110819
7,74,740,103,433,B,Willow,670,Cesium,1393680,SM GALAXY Q COVER MAGENTA,1,,,5.23,1,0,0,0,1,2,2,0.7,0.3,0,2,0,0,0,0,0,0,0,GZSAGRSMCOVER2,110819
7,74,740,103,5466,B,The Glebe,670,Cesium,1393680,SM GALAXY Q COVER MAGENTA,1,,,5.23,0,0,0,0,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,GZSAGRSMCOVER2,110819
7,74,740,103,5612,TEST,Chinook Centre,670,Cesium,1393680,SM GALAXY Q COVER MAGENTA,1,,,5.23,0,0,0,0,0,3,3,0.7,0.4,0,1,0,1,0,0,0,1,0,GZSAGRSMCOVER2,110819
7,74,743,104,5409,A,Fairview Park Mall,700,Microcel,1394291,SM GALAXY TAB CHARGER,1,,,24.62,0,0,0,6,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,TAD1000,111102
7,74,743,104,5656,B,Bonnie Doon,700,Microcel,1394291,SM GALAXY TAB CHARGER,1,,,24.62,0,0,0,6,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,TAD1000,111102
7,74,742,103,311,B,Aurora,620,Affinity,1394324,IPHONE 4S OTTERBOX COM BLACK,1,iphone 4,,21.73,2,3,0,0,5,1,2,2.7,1.6,0,3,3,2,2,1,2,0,0,OBCMIP4SBK,111104
7,74,742,103,362,B,Sunnybrook,620,Affinity,1394324,IPHONE 4S OTTERBOX COM BLACK,1,iphone 4,,21.73,1,0,0,0,1,2,2,1.3,0.9,0,3,0,1,1,1,1,-1,1,OBCMIP4SBK,111104
7,74,742,103,394,B,Stittsville,620,Affinity,1394324,IPHONE 4S OTTERBOX COM BLACK,1,iphone 4,,21.73,1,0,0,0,1,4,4,2.3,1.5,0,3,1,3,0,2,2,0,1,OBCMIP4SBK,111104
7,74,742,103,401,A,Bank,620,Affinity,1394324,IPHONE 4S OTTERBOX COM BLACK,1,iphone 4,,21.73,1,0,0,0,1,1,2,1,1.1,1,3,0,0,2,0,3,-1,2,OBCMIP4SBK,111104
7,74,742,103,404,A,Orillia,620,Affinity,1394324,IPHONE 4S OTTERBOX COM BLACK,1,iphone 4,,21.73,3,0,0,0,3,1,2,2,1.4,1,2,1,3,1,2,1,0,1,OBCMIP4SBK,111104
7,74,742,103,408,B,Gilmour ,620,Affinity,1394324,IPHONE 4S OTTERBOX COM BLACK,1,iphone 4,,21.73,2,2,0,0,4,1,2,2.3,2,2,1,3,3,0,6,2,0,1,OBCMIP4SBK,111104
7,74,742,103,430,B,Barrhaven,620,Affinity,1394324,IPHONE 4S OTTERBOX COM BLACK,1,iphone 4,,21.73,5,0,0,0,5,1,2,2.7,2.1,2,2,2,4,2,2,4,1,0,OBCMIP4SBK,111104
7,74,742,103,450,B,Ancaster,620,Affinity,1394324,IPHONE 4S OTTERBOX COM BLACK,1,iphone 4,,21.73,2,2,0,0,4,1,2,2.3,2.1,1,3,0,4,1,3,2,3,1,OBCMIP4SBK,111104
7,74,742,103,686,B,Franklin,620,Affinity,1394324,IPHONE 4S OTTERBOX COM BLACK,1,iphone 4,,21.73,2,0,0,0,2,1,2,1.3,1.5,0,2,2,0,1,3,1,1,2,OBCMIP4SBK,111104
7,74,742,103,5379,A,Queensway,620,Affinity,1394324,IPHONE 4S OTTERBOX COM BLACK,1,iphone 4,,21.73,1,0,0,0,1,2,2,1.3,0.9,0,2,1,1,0,0,2,1,0,OBCMIP4SBK,111104
7,74,742,103,5562,TEST,Garden City Shopping Centre,620,Affinity,1394324,IPHONE 4S OTTERBOX COM BLACK,1,iphone 4,,21.73,3,0,0,0,3,2,2,2.3,2.4,0,3,1,3,3,0,4,2,3,OBCMIP4SBK,111104
7,74,742,103,328,B,Appleby,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,0,0,0,8,0,2,2,0.7,0.4,1,2,0,0,0,1,0,0,0,OBCMIP4SPKWH,111104
7,74,742,103,346,B,Beaches,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,1,0,0,8,1,1,2,0.7,0.3,0,1,0,1,0,0,0,0,0,OBCMIP4SPKWH,111104
7,74,742,103,437,A,Adelaide,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,1,2,0,8,3,1,2,1.7,1.3,0,2,1,2,1,0,2,2,0,OBCMIP4SPKWH,111104
7,74,742,103,479,A,Highland Hills,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,1,0,0,8,1,3,3,1.7,1.1,0,3,0,2,1,1,0,0,2,OBCMIP4SPKWH,111104
7,74,742,103,619,B,Sarcee,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,0,0,0,8,0,2,2,1,0.6,0,2,0,1,0,1,0,1,0,OBCMIP4SPKWH,111104
7,74,742,103,681,B,Thickwood,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,1,0,0,8,1,1,2,1,0.8,3,2,0,1,0,0,0,2,1,OBCMIP4SPKWH,111104
7,74,742,103,5151,TEST,Halifax Shopping Centre,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,1,3,0,8,4,1,2,2.3,1.9,1,2,3,2,1,0,4,3,0,OBCMIP4SPKWH,111104
7,74,742,103,5255,A,Prom de L'Outaouais,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,0,0,0,8,0,1,2,0.3,0.3,0,1,0,0,0,1,0,0,0,OBCMIP4SPKWH,111104
7,74,742,103,5407,A,Woodbine Centre,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,0,0,0,8,0,2,2,0.7,0.4,0,1,0,1,0,0,0,0,1,OBCMIP4SPKWH,111104
7,74,742,103,5409,A,Fairview Park Mall,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,0,2,0,8,2,2,2,1.7,1.3,0,2,1,2,0,0,1,3,1,OBCMIP4SPKWH,111104
7,74,742,103,5414,A,Oshawa Centre,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,3,2,0,8,5,3,3,3.7,3.6,1,4,4,3,2,4,4,2,6,OBCMIP4SPKWH,111104
7,74,742,103,5418,A,Vaughan Mills,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,0,0,0,8,0,2,2,1,0.9,1,3,0,0,0,2,0,1,1,OBCMIP4SPKWH,111104
7,74,742,103,5430,TEST,Scarborough Towne Centre,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,2,2,0,8,4,2,2,3,2.4,0,3,2,4,1,1,2,4,2,OBCMIP4SPKWH,111104
7,74,742,103,5431,A,Exchange Tower,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,1,0,0,8,1,1,2,0.7,0.8,1,1,1,0,2,1,0,1,0,OBCMIP4SPKWH,111104
7,74,742,103,5433,TEST,Yorkdale Shopping Centre #180,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,0,2,0,8,2,2,2,1.7,1.5,0,3,0,2,0,4,0,1,2,OBCMIP4SPKWH,111104
7,74,742,103,5461,A,St Laurent Shopping Centre,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,2,2,0,8,4,1,2,2.3,2,1,3,1,3,2,0,3,1,3,OBCMIP4SPKWH,111104
7,74,742,103,5475,A,Stouffville,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,0,0,0,8,0,2,2,0.7,0.8,0,2,0,0,1,1,1,0,1,OBCMIP4SPKWH,111104
7,74,742,103,5560,A-KIOSK,Shoppers Mall Brandon (K),620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,3,0,0,8,3,1,2,1.7,1.3,0,1,1,3,0,0,0,3,2,OBCMIP4SPKWH,111104
7,74,742,103,5562,TEST,Garden City Shopping Centre,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,0,0,0,8,0,3,3,1.3,0.9,0,3,0,1,0,1,0,1,1,OBCMIP4SPKWH,111104
7,74,742,103,5653,TEST,Londonderry Mall,620,Affinity,1394325,IPHONE 4S OTTERBOX COM PINK,1,iphone 4,,21.73,2,0,0,8,2,2,2,1.7,0.8,1,2,0,3,0,1,0,0,0,OBCMIP4SPKWH,111104
7,74,742,103,363,A,Albion,620,Affinity,1394326,IPHONE 4S OTTERBOX COM BLUE,1,iphone 4,,21.73,1,0,0,0,1,1,2,1,0.4,0,2,0,1,0,0,0,0,0,OBCMIP4SBLWH,111104
7,74,742,103,392,TEST,Clarkson ,620,Affinity,1394326,IPHONE 4S OTTERBOX COM BLUE,1,iphone 4,,21.73,1,0,0,0,1,1,2,1,0.8,0,2,0,1,2,0,1,0,0,OBCMIP4SBLWH,111104
7,74,742,103,420,B,Trenton,620,Affinity,1394326,IPHONE 4S OTTERBOX COM BLUE,1,iphone 4,,21.73,0,0,0,0,0,2,2,0.7,0.3,0,1,0,1,0,0,0,0,0,OBCMIP4SBLWH,111104
7,74,742,103,424,A,Midland,620,Affinity,1394326,IPHONE 4S OTTERBOX COM BLUE,1,iphone 4,,21.73,0,0,0,0,0,2,2,1,0.9,0,3,0,0,1,1,1,1,0,OBCMIP4SBLWH,111104
7,74,742,103,770,B,Quadra,620,Affinity,1394326,IPHONE 4S OTTERBOX COM BLUE,1,iphone 4,,21.73,1,0,0,0,1,1,2,0.7,0.3,0,1,0,1,0,0,0,0,0,OBCMIP4SBLWH,111104
7,74,742,103,5370,A,Bayview Village,620,Affinity,1394326,IPHONE 4S OTTERBOX COM BLUE,1,iphone 4,,21.73,-1,0,0,0,-1,3,3,1,0.5,0,2,0,1,0,1,0,0,0,OBCMIP4SBLWH,111104
7,74,742,103,5406,A-KIOSK,Cloverdale (K),620,Affinity,1394326,IPHONE 4S OTTERBOX COM BLUE,1,iphone 4,,21.73,0,0,0,0,0,2,2,0.7,0.3,0,1,0,1,0,0,0,0,0,OBCMIP4SBLWH,111104
7,74,742,103,5443,B,East Aurura ,620,Affinity,1394326,IPHONE 4S OTTERBOX COM BLUE,1,iphone 4,,21.73,1,0,0,0,1,1,2,0.7,0.4,0,1,1,0,0,0,0,1,0,OBCMIP4SBLWH,111104
7,74,742,103,5560,A-KIOSK,Shoppers Mall Brandon (K),620,Affinity,1394326,IPHONE 4S OTTERBOX COM BLUE,1,iphone 4,,21.73,1,0,0,0,1,1,2,1,1,1,2,0,1,1,0,0,1,3,OBCMIP4SBLWH,111104
7,74,742,103,5610,TEST,Market Mall,620,Affinity,1394326,IPHONE 4S OTTERBOX COM BLUE,1,iphone 4,,21.73,0,2,0,0,2,2,2,1.7,1.9,2,2,0,3,3,1,2,1,3,OBCMIP4SBLWH,111104
7,74,742,103,357,B,Ellesmere,620,Affinity,1394327,IPHONE 4S OTTERBOX DEF BLACK,1,iphone 4,,30.2,0,0,0,9,0,2,2,0.7,0.6,2,2,0,0,0,1,1,0,1,ORCIP4SBK,111104
7,74,742,103,394,B,Stittsville,620,Affinity,1394327,IPHONE 4S OTTERBOX DEF BLACK,1,iphone 4,,30.2,2,0,0,9,2,2,2,2,1.3,0,2,1,3,0,1,1,0,2,ORCIP4SBK,111104
7,74,742,103,437,A,Adelaide,620,Affinity,1394327,IPHONE 4S OTTERBOX DEF BLACK,1,iphone 4,,30.2,1,0,0,9,1,1,2,0.7,0.6,0,1,1,0,0,2,0,0,1,ORCIP4SBK,111104
7,74,742,103,439,B,Wonderland,620,Affinity,1394327,IPHONE 4S OTTERBOX DEF BLACK,1,iphone 4,,30.2,0,0,0,9,0,1,2,0.3,0.3,1,1,0,0,0,1,0,0,0,ORCIP4SBK,111104
7,74,742,103,449,A,Clarington,620,Affinity,1394327,IPHONE 4S OTTERBOX DEF BLACK,1,iphone 4,,30.2,3,0,0,9,3,2,2,2.3,1.9,0,3,2,2,2,0,2,3,1,ORCIP4SBK,111104
7,74,742,103,619,B,Sarcee,620,Affinity,1394327,IPHONE 4S OTTERBOX DEF BLACK,1,iphone 4,,30.2,0,0,0,9,0,2,2,0.7,0.3,0,1,1,0,0,0,0,0,0,ORCIP4SBK,111104
7,74,742,103,5267,A,Les Galeries Joliette,620,Affinity,1394327,IPHONE 4S OTTERBOX DEF BLACK,1,iphone 4,,30.2,4,0,0,9,4,2,2,2.7,2.4,0,4,2,2,3,3,3,3,-1,ORCIP4SBK,111104
7,74,742,103,5373,A,Bowmanville,620,Affinity,1394327,IPHONE 4S OTTERBOX DEF BLACK,1,iphone 4,,30.2,4,0,0,9,4,2,2,2.7,2,0,2,4,2,0,4,1,1,2,ORCIP4SBK,111104
7,74,742,103,5409,A,Fairview Park Mall,620,Affinity,1394327,IPHONE 4S OTTERBOX DEF BLACK,1,iphone 4,,30.2,0,0,0,9,0,2,2,0.7,0.5,0,2,0,0,1,0,1,0,0,ORCIP4SBK,111104
7,74,742,103,5440,B-KIOSK,Westmount Shopping Centre,620,Affinity,1394327,IPHONE 4S OTTERBOX DEF BLACK,1,iphone 4,,30.2,0,0,0,9,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ORCIP4SBK,111104
7,74,742,103,5560,A-KIOSK,Shoppers Mall Brandon (K),620,Affinity,1394327,IPHONE 4S OTTERBOX DEF BLACK,1,iphone 4,,30.2,1,2,0,9,3,3,3,2.7,2.5,1,4,3,1,2,2,3,4,1,ORCIP4SBK,111104
7,74,742,103,5566,TEST,Polo Park,620,Affinity,1394327,IPHONE 4S OTTERBOX DEF BLACK,1,iphone 4,,30.2,0,0,0,9,0,1,2,0.3,0.8,0,1,0,0,1,1,1,1,1,ORCIP4SBK,111104
7,74,742,103,5614,B,North Hill Centre,620,Affinity,1394327,IPHONE 4S OTTERBOX DEF BLACK,1,iphone 4,,30.2,1,0,0,9,1,1,2,0.7,0.6,0,1,1,0,0,1,1,0,1,ORCIP4SBK,111104
7,74,742,103,5773,B-KIOSK,Pine Centre Mall,620,Affinity,1394327,IPHONE 4S OTTERBOX DEF BLACK,1,iphone 4,,30.2,0,0,0,9,0,2,2,0.7,0.4,1,1,0,1,0,0,1,0,0,ORCIP4SBK,111104
7,74,742,103,386,TEST,York Mills,620,Affinity,1394329,IPHONE 4S OTTERBOX DEF PINK,1,iphone 4,,30.2,0,0,0,7,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ORCIP4SPKGR,111104
7,74,742,103,5402,A,Quinte Mall,620,Affinity,1394329,IPHONE 4S OTTERBOX DEF PINK,1,iphone 4,,30.2,1,0,0,7,1,1,2,1,0.6,0,2,0,1,1,1,0,0,0,ORCIP4SPKGR,111104
7,74,742,103,5462,A,Rideau Centre ,620,Affinity,1394329,IPHONE 4S OTTERBOX DEF PINK,1,iphone 4,,30.2,0,0,0,7,0,2,2,0.7,0.5,0,2,0,0,0,0,1,1,0,ORCIP4SPKGR,111104
7,74,742,103,5468,A,Rockwood,620,Affinity,1394329,IPHONE 4S OTTERBOX DEF PINK,1,iphone 4,,30.2,1,0,0,7,1,1,2,0.7,0.6,0,1,1,0,0,2,0,0,1,ORCIP4SPKGR,111104
7,74,742,103,5560,A-KIOSK,Shoppers Mall Brandon (K),620,Affinity,1394329,IPHONE 4S OTTERBOX DEF PINK,1,iphone 4,,30.2,0,0,0,7,0,2,2,0.7,1,0,1,1,0,1,3,0,1,1,ORCIP4SPKGR,111104
7,74,742,103,367,B,Abbey,620,Affinity,1394331,IPHONE 4S OTTERBOX DEF WHITE,1,iphone 4,,30.2,0,0,0,0,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ORCIP4SWHGR,111104
7,74,742,103,422,A,Brantford,620,Affinity,1394331,IPHONE 4S OTTERBOX DEF WHITE,1,iphone 4,,30.2,0,0,0,0,0,2,2,0.7,0.4,1,1,1,0,0,0,1,0,0,ORCIP4SWHGR,111104
7,74,742,103,5151,TEST,Halifax Shopping Centre,620,Affinity,1394331,IPHONE 4S OTTERBOX DEF WHITE,1,iphone 4,,30.2,1,0,0,0,1,1,2,0.7,0.5,1,1,0,1,0,0,2,0,0,ORCIP4SWHGR,111104
7,74,742,103,5391,A,Bramalea City Centre,620,Affinity,1394331,IPHONE 4S OTTERBOX DEF WHITE,1,iphone 4,,30.2,0,0,0,0,0,1,2,0.3,0.4,0,1,0,0,1,0,0,0,1,ORCIP4SWHGR,111104
7,74,742,103,5401,A,Georgian Mall,620,Affinity,1394331,IPHONE 4S OTTERBOX DEF WHITE,1,iphone 4,,30.2,2,0,0,0,2,1,2,1.3,0.6,0,1,0,3,0,1,0,0,0,ORCIP4SWHGR,111104
7,74,742,103,5461,A,St Laurent Shopping Centre,620,Affinity,1394331,IPHONE 4S OTTERBOX DEF WHITE,1,iphone 4,,30.2,0,0,0,0,0,2,2,0.7,0.5,1,1,1,0,0,0,1,1,0,ORCIP4SWHGR,111104
7,74,740,103,373,A,Thickson,1022,Cesium,1394485,BB 9900 ISKIN AURA BLACK,1,,,19.99,0,0,0,0,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,AR9900BK2,111221
7,74,740,103,451,A,Woodstock,1022,Cesium,1394485,BB 9900 ISKIN AURA BLACK,1,,,19.99,1,0,0,0,1,2,2,0.7,0.4,0,1,0,1,0,1,0,0,0,AR9900BK2,111221
7,74,740,103,5377,A,Big Bay,1022,Cesium,1394485,BB 9900 ISKIN AURA BLACK,1,,,19.99,1,0,0,0,1,2,2,0.7,0.5,0,1,1,0,0,0,1,0,1,AR9900BK2,111221
7,74,740,103,328,B,Appleby,1022,Cesium,1394486,BB 9900 ISKIN VIBES BLUE,1,,,14.48,1,0,0,3,1,2,2,0.7,0.3,0,1,1,0,0,0,0,0,0,VB9900BE5,111221
7,74,740,103,410,A,Shoppers City,1022,Cesium,1394486,BB 9900 ISKIN VIBES BLUE,1,,,14.48,2,0,0,3,2,1,2,0.7,0.5,0,1,1,0,0,2,0,0,0,VB9900BE5,111221
7,74,740,103,479,A,Highland Hills,1022,Cesium,1394486,BB 9900 ISKIN VIBES BLUE,1,,,14.48,2,0,0,3,2,1,2,0.7,0.5,0,2,0,0,0,2,0,0,0,VB9900BE5,111221
7,74,740,103,5270,B-KIOSK,Galeries de Hull,1022,Cesium,1394486,BB 9900 ISKIN VIBES BLUE,1,,,14.48,1,0,0,3,1,2,2,0.7,0.4,0,1,0,1,0,1,0,0,0,VB9900BE5,111221
7,74,740,103,5391,A,Bramalea City Centre,1022,Cesium,1394486,BB 9900 ISKIN VIBES BLUE,1,,,14.48,1,0,0,3,1,2,2,0.7,0.3,0,1,0,1,0,0,0,0,0,VB9900BE5,111221
7,74,740,103,5413,A,Oakville Place,1022,Cesium,1394486,BB 9900 ISKIN VIBES BLUE,1,,,14.48,2,0,0,3,2,1,2,0.7,0.3,0,1,1,0,0,0,0,0,0,VB9900BE5,111221
7,74,740,103,5415,A,Pen Centre,1022,Cesium,1394486,BB 9900 ISKIN VIBES BLUE,1,,,14.48,0,0,0,3,0,3,3,0.7,0.4,0,1,1,0,0,0,1,0,0,VB9900BE5,111221
7,74,740,103,348,A,Belsize ,1022,Cesium,1394487,BB 9900 ISKIN VIBES PINK,1,,,14.48,2,0,0,3,2,1,2,0.7,0.4,0,1,0,1,0,0,0,0,1,VB9900PK2,111221
7,74,740,103,428,A,Collingwood,1022,Cesium,1394487,BB 9900 ISKIN VIBES PINK,1,,,14.48,0,0,0,3,0,1,2,0.3,0.3,1,1,0,0,0,1,0,0,0,VB9900PK2,111221
7,74,740,103,5393,TEST,Sherway Gardens,1022,Cesium,1394487,BB 9900 ISKIN VIBES PINK,1,,,14.48,0,0,0,3,0,3,3,0.7,0.4,1,2,0,0,0,1,0,0,0,VB9900PK2,111221
7,74,740,103,5437,A,TO Plus Flagship,1022,Cesium,1394487,BB 9900 ISKIN VIBES PINK,1,,,14.48,2,0,0,3,2,1,2,0.7,0.4,0,2,0,0,0,0,0,1,0,VB9900PK2,111221
7,74,740,103,313,A,South Common,670,Cesium,1394498,SM GALAXY S II SKIN PURPLE,1,,,4.99,0,2,0,0,2,1,2,1,0.6,0,2,0,1,0,0,1,0,1,GZSAGS2LTSKIN2,111221
7,74,740,103,408,B,Gilmour ,670,Cesium,1394498,SM GALAXY S II SKIN PURPLE,1,,,4.99,0,2,0,0,2,1,2,0.7,0.8,0,1,1,0,0,3,0,0,1,GZSAGS2LTSKIN2,111221
7,74,740,103,459,B,Gainsborough,670,Cesium,1394498,SM GALAXY S II SKIN PURPLE,1,,,4.99,0,0,0,0,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,GZSAGS2LTSKIN2,111221
7,74,740,103,5191,A,Charlottetown Mall,670,Cesium,1394498,SM GALAXY S II SKIN PURPLE,1,,,4.99,1,0,0,0,1,2,2,0.7,0.5,0,2,0,0,0,0,1,0,1,GZSAGS2LTSKIN2,111221
7,74,740,103,5270,B-KIOSK,Galeries de Hull,670,Cesium,1394498,SM GALAXY S II SKIN PURPLE,1,,,4.99,2,0,0,0,2,1,2,1,0.6,0,1,1,1,0,0,0,0,2,GZSAGS2LTSKIN2,111221
7,74,740,103,5273,A,Carrefour Richelieu,670,Cesium,1394498,SM GALAXY S II SKIN PURPLE,1,,,4.99,2,0,0,0,2,1,2,0.7,0.3,0,2,0,0,0,0,0,0,0,GZSAGS2LTSKIN2,111221
